guid,listing_id,url,title,price_original,currency,price_kes,price_tier,price_tier_encoded,price_delta,relative_price_ratio,category,category_encoded,category_popularity,subcategory,subcategory_encoded,location,location_type,location_type_encoded,domain,domain_encoded,domain_popularity,description,seller_name,image_count,has_images,image_rich,title_length,title_word_count,has_description,description_length,timestamp,crawl_source,crawl_source_encoded,first_seen,days_listed,days_since_posting,freshness_score,is_weekend,hour_of_day,day_of_week,month,quarter,season,season_encoded,currency_encoded
-m5cTMZgjRK7ucuEMEZ2WkAw,JIJI-E6EB24411506,https://jiji.com.ng/vehicles-bmw-1-series---mint---low-mileage-m5cTMZgjRK7ucuEMEZ2WkAw,BMW 1 Series - Mint - Low Mileage,1295800.0,NGN,110143.0,mid_range,3,0.0,0.31,Vehicles,7,25.0,Motorcycles,30,Major City,other_area,2,jiji.com.ng,4,0.85,Genuine vehicles item in excellent condition. Located in Major City. Serious buyers only.,Kilimall Vendor,1,1,0,33,8,1,89,2023-05-13 10:16:03,wayback,2,2023-05-13 10:16:03,0,581,0.049099836333878884,1,10,5,5,2,Autumn,0,1
-mjVJQUL6uM78nGEstFEh12X,JIJI-58105005498D,https://jiji.com.ng/jobs-jacket---like-new-mjVJQUL6uM78nGEstFEh12X,Jacket - Like New,285360.0,NGN,24255.6,economy,1,0.0,1.02,Jobs,4,8.0,Education,16,Major City,other_area,2,jiji.com.ng,4,0.85,Genuine jobs item in excellent condition. Located in Major City. Serious buyers only.,Kisumu Motors,2,1,0,17,4,1,85,2023-12-01 03:59:37,hybrid,1,2023-12-01 03:59:37,0,379,0.07334963325183375,0,3,4,12,4,Summer,2,1
-mcPRsyoy1ZR20dhr3W3fxmS,JIJI-3F779052A4A5,https://jiji.co.ug/home & garden-dress---fair-mcPRsyoy1ZR20dhr3W3fxmS,Dress - Fair,40710.0,UGX,3175.38,budget,0,0.0,0.35,Home & Garden,3,10.0,Kitchen,24,Major City,other_area,2,jiji.co.ug,2,0.25,Brand new condition. Bought recently but no longer needed. First to see will buy.,Best Price Kenya,3,1,0,12,3,1,81,2023-04-18 07:56:31,hybrid,1,2023-04-18 07:56:31,0,606,0.04716981132075472,0,7,1,4,2,Autumn,0,3
-mvorJUaT58ZnwqrXLokRTvE,JIJI-FE7DCD43206C,https://jiji.co.ke/home & garden-shirt---mint-mvorJUaT58ZnwqrXLokRTvE,Shirt - Mint,5350.0,KES,5350.0,economy,1,0.0,0.59,Home & Garden,3,10.0,Decor,13,Juja,other_area,2,jiji.co.ke,0,1.0,Genuine home & garden item in excellent condition. Located in Juja. Serious buyers only.,Premium Items,6,1,1,12,3,1,88,2022-11-04 21:16:26,common_crawl,0,2022-11-04 21:16:26,0,770,0.0375,0,21,4,11,4,Spring,1,0
-m5OccBjC1yFDLseHO0g2ELI,JIJI-9A8B1A79E4FE,https://jiji.co.ug/property-4br-apartment-eastleigh---serviced-m5OccBjC1yFDLseHO0g2ELI,4BR Apartment Eastleigh - Serviced,34638180.0,UGX,2701778.04,premium,4,0.0,0.37,Property,5,18.0,Apartments,1,Major City,other_area,2,jiji.co.ug,2,0.25,Price negotiable. Call or WhatsApp for more details. Delivery available within Major City.,Premium Items,7,1,1,34,5,1,90,2022-12-20 15:57:03,wayback,2,2022-12-20 15:57:03,0,724,0.03978779840848806,0,15,1,12,4,Summer,2,3
-mgpqnObYCkaAapUntOQXpzW,JIJI-8B992D456571,https://jiji.com.ng/electronics-infinix-speaker-system---bluetooth-5.0-mgpqnObYCkaAapUntOQXpzW,Infinix Speaker System - Bluetooth 5.0,46360.0,NGN,3940.6,budget,0,0.0,0.23,Electronics,1,22.0,Cameras,7,Major City,other_area,2,jiji.com.ng,4,0.85,Price negotiable. Call or WhatsApp for more details. Delivery available within Major City.,Direct Owner,3,1,0,38,6,1,90,2022-12-13 16:29:37,common_crawl,0,2022-12-13 16:29:37,0,731,0.03942181340341656,0,16,1,12,4,Summer,2,1
-mtgc5AKcSvhkVXfBPR4h53Q,JIJI-41ECBCA7EF07,https://jiji.co.ke/vehicles-volkswagen-premium-german-engineering-mtgc5AKcSvhkVXfBPR4h53Q,Volkswagen Premium German Engineering,719950.0,KES,719950.0,premium,4,0.0,2.03,Vehicles,7,25.0,Buses,6,Lavington,other_area,2,jiji.co.ke,0,1.0,Top quality item at fair price. No time wasters please. View in Lavington.,Kisumu Motors,4,1,1,37,4,1,74,2023-07-30 12:44:35,hybrid,1,2023-07-30 12:44:35,0,503,0.056285178236397754,1,12,6,7,3,Winter,3,0
-mMoytLWIAlpjJRA3Rj9qaJO,JIJI-6FC76AD52B63,https://jiji.co.ke/vehicles-honda-standard-red---well-maintained-mMoytLWIAlpjJRA3Rj9qaJO,Honda Standard Red - Well Maintained,986590.0,KES,986590.0,premium,4,0.0,2.79,Vehicles,7,25.0,Cars,8,Kileleshwa,other_area,2,jiji.co.ke,0,1.0,Imported item. Still under warranty. Excellent investment opportunity.,Best Price Kenya,1,1,0,36,6,1,70,2024-07-12 20:22:04,hybrid,1,2024-07-12 20:22:04,0,154,0.16304347826086957,0,20,4,7,3,Winter,3,0
-mAcUp8UsIDXCRnFwhj20waH,JIJI-650510ECD3FF,https://jiji.co.ke/electronics-lg-laptop-512gb---excellent-mAcUp8UsIDXCRnFwhj20waH,LG Laptop 512GB - Excellent,116130.0,KES,116130.0,mid_range,3,11607.816660213071,6.69,Electronics,1,22.0,TVs,35,Westlands,other_area,2,jiji.co.ke,0,1.0,Brand new condition. Bought recently but no longer needed. First to see will buy.,Quality Goods KE,3,1,0,27,5,1,81,2022-03-13 12:46:30,wayback,2,2022-03-13 12:46:30,0,1007,0.028929604628736737,1,12,6,3,1,Autumn,0,0
-m46GknP9AqyH5zEiWL6PMto,JIJI-063759E69D9F,https://jiji.co.za/fashion-jewelry-set-leather---gift-boxed-m46GknP9AqyH5zEiWL6PMto,Jewelry Set Leather - Gift Boxed,83510.0,ZAR,651378.0,premium,4,0.0,160.32,Fashion,2,12.0,Accessories,0,Major City,other_area,2,jiji.co.za,3,0.65,Imported item. Still under warranty. Excellent investment opportunity.,Nairobi Deals,0,0,0,32,6,1,70,2022-03-01 16:20:12,wayback,2,2022-03-01 16:20:12,0,1018,0.028625954198473285,0,16,1,3,1,Autumn,0,4
-mbdb8YZumdZ1uD13Mw1ACIo,JIJI-C5DFE25E3773,https://jiji.co.ke/property-commercial-space-75ft²---high-traffic-mbdb8YZumdZ1uD13Mw1ACIo,Commercial Space 75ft² - High Traffic,60061070.0,KES,60061070.0,luxury,2,0.0,8.33,Property,5,18.0,Land,25,Ruiru,other_area,2,jiji.co.ke,0,1.0,Well maintained land. Reason for selling: upgrading. All documents available.,Eldoret Electronics,1,1,0,37,6,1,77,2023-09-08 03:55:45,common_crawl,0,2023-09-08 03:55:45,0,463,0.060851926977687626,0,3,4,9,3,Spring,1,0
-mGT47mdL5p5ZavfDxZeVq9S,JIJI-3FC0BCC5C525,https://jiji.co.tz/vehicles-mercedes-benz-a-2018---foreign-used-mGT47mdL5p5ZavfDxZeVq9S,Mercedes-Benz A 2018 - Foreign Used,1634340.0,TZS,86620.02,mid_range,3,0.0,0.24,Vehicles,7,25.0,Motorcycles,30,Major City,other_area,2,jiji.co.tz,1,0.35,Imported item. Still under warranty. Excellent investment opportunity.,Nairobi Deals,2,1,0,35,6,1,70,2024-05-15 17:16:21,common_crawl,0,2024-05-15 17:16:21,0,212,0.12396694214876033,0,17,2,5,2,Autumn,0,2
-mVh6OOjpFy2TMST777cnBV2,JIJI-EA4416EC1DB5,https://jiji.co.ke/property-studio-apartment---nairobi-cbd---ready-mVh6OOjpFy2TMST777cnBV2,Studio Apartment - Nairobi CBD - Ready,67325400.0,KES,67325400.0,luxury,2,8990279.55076776,9.34,Property,5,18.0,Commercial,12,Westlands,other_area,2,jiji.co.ke,0,1.0,Urgent sale! Moving out of country. Priced for quick sale. Slightly negotiable.,Kisumu Motors,0,0,0,38,7,1,79,2024-07-08 06:45:24,hybrid,1,2024-07-08 06:45:24,0,159,0.15873015873015872,0,6,0,7,3,Winter,3,0
-m8icAcboMuCNnVQszpYaDkf,JIJI-AE660CCF0642,https://jiji.com.ng/fashion-bmw-handbag-genuine-leather-m8icAcboMuCNnVQszpYaDkf,BMW Handbag Genuine Leather,19980.0,NGN,1698.3,budget,0,0.0,0.42,Fashion,2,12.0,Jewelry,23,Major City,other_area,2,jiji.com.ng,4,0.85,Price negotiable. Call or WhatsApp for more details. Delivery available within Major City.,Quality Goods KE,3,1,0,27,4,1,90,2022-11-27 02:06:05,hybrid,1,2022-11-27 02:06:05,0,748,0.038560411311053984,1,2,6,11,4,Spring,1,1
-mkHrp6h92XAGUpxIKTjebdq,JIJI-7E811FDFD58E,https://jiji.com.ng/property-warehouse-75---industrial-area-mkHrp6h92XAGUpxIKTjebdq,Warehouse 75 - Industrial Area,26819630.0,NGN,2279668.55,premium,4,0.0,0.32,Property,5,18.0,Office,31,Major City,other_area,2,jiji.com.ng,4,0.85,Well maintained office. Reason for selling: upgrading. All documents available.,Kisumu Motors,1,1,0,30,5,1,79,2022-05-06 11:20:09,common_crawl,0,2022-05-06 11:20:09,0,953,0.030518819938962362,0,11,4,5,2,Autumn,0,1
-mt6jniYLdbDL5Ie5C0Jhs1r,JIJI-D4FD8C240910,https://jiji.co.tz/vehicles-mitsubishi-standard-2024---thika-road-registered-mt6jniYLdbDL5Ie5C0Jhs1r,Mitsubishi Standard 2024 - Thika Road Registered,1054380.0,TZS,55882.14,mid_range,3,5648.536746964638,0.16,Vehicles,7,25.0,Motorcycles,30,Major City,other_area,2,jiji.co.tz,1,0.35,Ready for immediate pickup. Can deliver within Nairobi area. Cash or M-Pesa accepted.,Best Price Kenya,3,1,0,48,7,1,85,2023-11-20 00:00:32,common_crawl,0,2023-11-20 00:00:32,0,390,0.07142857142857142,0,0,0,11,4,Spring,1,2
-mlIwAY3qTvUH3lHP56A5nUD,JIJI-2FDE4BF656D2,https://jiji.co.tz/animals-pants---like-new-mlIwAY3qTvUH3lHP56A5nUD,Pants - Like New,18810.0,TZS,996.93,budget,0,0.0,0.08,Animals,0,2.0,Birds,5,Major City,other_area,2,jiji.co.tz,1,0.35,Brand new condition. Bought recently but no longer needed. First to see will buy.,Best Price Kenya,8,1,1,16,4,1,81,2023-05-26 18:22:36,hybrid,1,2023-05-26 18:22:36,0,567,0.05025125628140704,0,18,4,5,2,Autumn,0,2
-m8vjU2qkWOQL1Jy6UuB9R1E,JIJI-4E09406EC72C,https://jiji.co.ke/home & garden-dress---like-new-m8vjU2qkWOQL1Jy6UuB9R1E,Dress - Like New,40040.0,KES,40040.0,economy,1,0.0,4.41,Home & Garden,3,10.0,Furniture,18,Ruiru,other_area,2,jiji.co.ke,0,1.0,Well maintained furniture. Reason for selling: upgrading. All documents available.,Kisumu Motors,6,1,1,16,4,1,82,2023-12-01 08:54:30,common_crawl,0,2023-12-01 08:54:30,0,379,0.07334963325183375,0,8,4,12,4,Summer,2,0
-mcIr6jmjI0VUhWaGMDT4SiV,JIJI-413CB6BBD637,https://jiji.co.za/property-studio-apartment---karen---ready-mcIr6jmjI0VUhWaGMDT4SiV,Studio Apartment - Karen - Ready,53051180.0,ZAR,413799204.0,luxury,2,25192086.984990694,57.42,Property,5,18.0,Land,25,Major City,other_area,2,jiji.co.za,3,0.65,Price negotiable. Call or WhatsApp for more details. Delivery available within Major City.,Jumia Seller,3,1,0,32,6,1,90,2023-08-09 20:31:25,wayback,2,2023-08-09 20:31:25,0,492,0.0574712643678161,0,20,2,8,3,Winter,3,4
-mskrD4q1z8JHSQo5SNbz61O,JIJI-5A8A90D06C61,https://jiji.co.ke/vehicles-volkswagen-elite-german-engineering-mskrD4q1z8JHSQo5SNbz61O,Volkswagen Elite German Engineering,2457500.0,KES,2457500.0,premium,4,0.0,6.94,Vehicles,7,25.0,Spare Parts,34,Machakos County,other_area,2,jiji.co.ke,0,1.0,Top quality item at fair price. No time wasters please. View in Machakos County.,Nairobi Deals,3,1,0,35,4,1,80,2022-07-28 12:07:44,wayback,2,2022-07-28 12:07:44,0,870,0.03333333333333333,0,12,3,7,3,Winter,3,0
-mKz7MX8wAEdTd8UnavLQgRu,JIJI-8BC26B019AF6,https://jiji.com.ng/vehicles-mercedes-benz-e-2018---foreign-used-mKz7MX8wAEdTd8UnavLQgRu,Mercedes-Benz E 2018 - Foreign Used,1903460.0,NGN,161794.1,mid_range,3,0.0,0.46,Vehicles,7,25.0,Spare Parts,34,Major City,other_area,2,jiji.com.ng,4,0.85,Well maintained spare parts. Reason for selling: upgrading. All documents available.,Kenyan Seller,4,1,1,35,6,1,84,2023-02-02 18:57:32,wayback,2,2023-02-02 18:57:32,0,680,0.04225352112676056,0,18,3,2,1,Summer,2,1
-m4Jw7hX86wcTG0z5KcdokgE,JIJI-2081F4042D07,https://jiji.co.ug/property-3br-apartment-ngara---serviced-m4Jw7hX86wcTG0z5KcdokgE,3BR Apartment Ngara - Serviced,21937940.0,UGX,1711159.32,premium,4,0.0,0.24,Property,5,18.0,Commercial,12,Major City,other_area,2,jiji.co.ug,2,0.25,Top quality item at fair price. No time wasters please. View in Major City.,Kenyan Seller,2,1,0,30,5,1,75,2024-01-21 01:03:27,hybrid,1,2024-01-21 01:03:27,0,328,0.08379888268156424,1,1,6,1,1,Summer,2,3
-mgOEvOfbZWgxiQM5wW43QrY,JIJI-F7CEAE0F39EE,https://jiji.co.ke/vehicles-mazda-premium---fuel-efficient---like-new-mgOEvOfbZWgxiQM5wW43QrY,Mazda Premium - Fuel Efficient - Like New,4319080.0,KES,4319080.0,premium,4,0.0,12.2,Vehicles,7,25.0,Motorcycles,30,Nakuru,major_city,1,jiji.co.ke,0,1.0,Ready for immediate pickup. Can deliver within Nairobi area. Cash or M-Pesa accepted.,Amazon Export,0,0,0,41,8,1,85,2022-06-21 12:21:54,hybrid,1,2022-06-21 12:21:54,0,907,0.032017075773746,0,12,1,6,2,Winter,3,0
-mK6MzcDuNVfR1Nb4u0ZGqWl,JIJI-61E2057D5E66,https://jiji.co.ug/home & garden-pants---fair-mK6MzcDuNVfR1Nb4u0ZGqWl,Pants - Fair,19070.0,UGX,1487.46,budget,0,0.0,0.16,Home & Garden,3,10.0,Tools,36,Major City,other_area,2,jiji.co.ug,2,0.25,Price negotiable. Call or WhatsApp for more details. Delivery available within Major City.,Kilimall Vendor,1,1,0,12,3,1,90,2022-09-26 19:21:14,hybrid,1,2022-09-26 19:21:14,0,809,0.03575685339690107,0,19,0,9,3,Spring,1,3
-mP6MUFo9RKTMk0mkxbnuxhb,JIJI-40055AF3C7DC,https://jiji.co.ke/home & garden-shirt---excellent-mP6MUFo9RKTMk0mkxbnuxhb,Shirt - Excellent,101770.0,KES,101770.0,mid_range,3,0.0,11.21,Home & Garden,3,10.0,Kitchen,24,Juja,other_area,2,jiji.co.ke,0,1.0,Well maintained kitchen. Reason for selling: upgrading. All documents available.,Amazon Export,1,1,0,17,3,1,80,2024-07-25 17:30:16,common_crawl,0,2024-07-25 17:30:16,0,141,0.17543859649122806,0,17,3,7,3,Winter,3,0
-msPYtJETmRLKQNuWSmNyyjC,JIJI-B5D51B0A1B6D,https://jiji.co.ug/home & garden-pants---good-msPYtJETmRLKQNuWSmNyyjC,Pants - Good,24530.0,UGX,1913.34,budget,0,128.28551632320008,0.21,Home & Garden,3,10.0,Furniture,18,Major City,other_area,2,jiji.co.ug,2,0.25,Price negotiable. Call or WhatsApp for more details. Delivery available within Major City.,Direct Owner,3,1,0,12,3,1,90,2024-12-03 14:59:38,wayback,2,2024-12-03 14:59:38,0,10,0.75,0,14,1,12,4,Summer,2,3
-maappz7iG2zTyu2uCvFaaIw,JIJI-8F5ADBF8781A,https://jiji.co.za/property-4-bedroom-house-in-langata---gated-maappz7iG2zTyu2uCvFaaIw,4 Bedroom House in Langata - Gated,25607010.0,ZAR,199734678.0,luxury,2,0.0,27.71,Property,5,18.0,Office,31,Major City,other_area,2,jiji.co.za,3,0.65,Brand new condition. Bought recently but no longer needed. First to see will buy.,Amazon Export,3,1,0,34,7,1,81,2024-07-08 12:55:25,wayback,2,2024-07-08 12:55:25,0,159,0.15873015873015872,0,12,0,7,3,Winter,3,4
-mKMnod7cwu02xhrzRkCFNol,JIJI-FB7B916844FD,https://jiji.co.ke/fashion-mercedes-benz-handbag-genuine-leather-mKMnod7cwu02xhrzRkCFNol,Mercedes-Benz Handbag Genuine Leather,8920.0,KES,8920.0,economy,1,0.0,2.2,Fashion,2,12.0,Bags,3,Kilimani,other_area,2,jiji.co.ke,0,1.0,Urgent sale! Moving out of country. Priced for quick sale. Slightly negotiable.,Jumia Seller,0,0,0,37,4,1,79,2023-12-01 00:34:08,hybrid,1,2023-12-01 00:34:08,0,379,0.07334963325183375,0,0,4,12,4,Summer,2,0
-mJziDtJgg363zkr1Batdg45,JIJI-12157697FF78,https://jiji.co.ke/vehicles-bmw-3-series---excellent---low-mileage-mJziDtJgg363zkr1Batdg45,BMW 3 Series - Excellent - Low Mileage,1777700.0,KES,1777700.0,premium,4,0.0,5.02,Vehicles,7,25.0,Trucks,39,Murang'a County,other_area,2,jiji.co.ke,0,1.0,Well maintained trucks. Reason for selling: upgrading. All documents available.,Eldoret Electronics,4,1,1,38,8,1,79,2023-07-09 23:30:24,hybrid,1,2023-07-09 23:30:24,0,523,0.054249547920433995,1,23,6,7,3,Winter,3,0
-mtmQREDGX4colbBdFJWbcIh,JIJI-AD6B6AEE8AA4,https://jiji.com.ng/vehicles-toyota-standard-2019---excellent-mtmQREDGX4colbBdFJWbcIh,Toyota Standard 2019 - Excellent,5793260.0,NGN,492427.1,mid_range,3,0.0,1.39,Vehicles,7,25.0,Buses,6,Major City,other_area,2,jiji.com.ng,4,0.85,Urgent sale! Moving out of country. Priced for quick sale. Slightly negotiable.,Mombasa Trader,2,1,0,32,5,1,79,2023-08-12 03:11:23,common_crawl,0,2023-08-12 03:11:23,0,490,0.057692307692307696,1,3,5,8,3,Winter,3,1
-mdvFuws6xkholZxP21QttVI,JIJI-2281EDF09F4C,https://jiji.com.ng/vehicles-ford-basic-pickup---workhorse-mdvFuws6xkholZxP21QttVI,Ford Basic Pickup - Workhorse,4010630.0,NGN,340903.55,mid_range,3,0.0,0.96,Vehicles,7,25.0,Spare Parts,34,Major City,other_area,2,jiji.com.ng,4,0.85,Well maintained spare parts. Reason for selling: upgrading. All documents available.,Kenyan Seller,5,1,1,29,5,1,84,2023-09-11 23:17:03,common_crawl,0,2023-09-11 23:17:03,0,459,0.06134969325153374,0,23,0,9,3,Spring,1,1
-mTRgve7azxma0IEWG7UQMJC,JIJI-9FF2DD170CE0,https://jiji.com.ng/fashion-dress-mercedes-benz-size-43---good-mTRgve7azxma0IEWG7UQMJC,Dress Mercedes-Benz Size 43 - Good,63110.0,NGN,5364.35,economy,1,799.9186616279524,1.32,Fashion,2,12.0,Accessories,0,Major City,other_area,2,jiji.com.ng,4,0.85,Urgent sale! Moving out of country. Priced for quick sale. Slightly negotiable.,Quality Goods KE,2,1,0,34,6,1,79,2022-04-11 00:13:29,hybrid,1,2022-04-11 00:13:29,0,978,0.02976190476190476,0,0,0,4,2,Autumn,0,1
-mm1pJ7F7jVZSDwXBD6t396g,JIJI-6C381F122B0B,https://jiji.co.ke/jobs-shirt---fair-mm1pJ7F7jVZSDwXBD6t396g,Shirt - Fair,220940.0,KES,220940.0,mid_range,3,0.0,9.26,Jobs,4,8.0,Driver,15,Kajiado County,other_area,2,jiji.co.ke,0,1.0,Ready for immediate pickup. Can deliver within Nairobi area. Cash or M-Pesa accepted.,Kenyan Seller,5,1,1,12,3,1,85,2023-07-01 01:09:55,common_crawl,0,2023-07-01 01:09:55,0,532,0.05338078291814946,1,1,5,7,3,Winter,3,0
-m6mRKIEUZslI9yVXuIz2fpq,JIJI-09038334DF9E,https://jiji.co.ke/home & garden-shirt---excellent-m6mRKIEUZslI9yVXuIz2fpq,Shirt - Excellent,22620.0,KES,22620.0,economy,1,0.0,2.49,Home & Garden,3,10.0,Furniture,18,Garissa,other_area,2,jiji.co.ke,0,1.0,Genuine home & garden item in excellent condition. Located in Garissa. Serious buyers only.,Kenyan Seller,5,1,1,17,3,1,91,2023-09-30 01:16:04,hybrid,1,2023-09-30 01:16:04,0,441,0.06369426751592357,1,1,5,9,3,Spring,1,0
-m5aSJNBrXEUm8Z9VFLmNC4b,JIJI-FB70B8BB4B6C,https://jiji.co.ug/vehicles-honda-standard-blue---well-maintained-m5aSJNBrXEUm8Z9VFLmNC4b,Honda Standard Blue - Well Maintained,2037680.0,UGX,158939.04,mid_range,3,0.0,0.45,Vehicles,7,25.0,Buses,6,Major City,other_area,2,jiji.co.ug,2,0.25,Ready for immediate pickup. Can deliver within Nairobi area. Cash or M-Pesa accepted.,Kilimall Vendor,3,1,0,37,6,1,85,2024-01-15 22:27:16,common_crawl,0,2024-01-15 22:27:16,0,333,0.08264462809917356,0,22,0,1,1,Summer,2,3
-mbIDfmI8xrcN8XD8Z1WqxXk,JIJI-ACD86EB65E9A,https://jiji.co.ke/electronics-infinix-camera-pro---professional-grade-mbIDfmI8xrcN8XD8Z1WqxXk,Infinix Camera Pro - Professional Grade,57000.0,KES,57000.0,mid_range,3,0.0,3.28,Electronics,1,22.0,Laptops,26,Karen,other_area,2,jiji.co.ke,0,1.0,Ready for immediate pickup. Can deliver within Nairobi area. Cash or M-Pesa accepted.,Jumia Seller,4,1,1,39,6,1,85,2022-01-15 20:59:48,wayback,2,2022-01-15 20:59:48,0,1063,0.02744739249771272,1,20,5,1,1,Summer,2,0
-mnzEeluJjG0DTgRvWpgIcbY,JIJI-EC5C6B740688,https://jiji.co.ke/jobs-pants---mint-mnzEeluJjG0DTgRvWpgIcbY,Pants - Mint,421840.0,KES,421840.0,mid_range,3,0.0,17.69,Jobs,4,8.0,Marketing,28,Juja,other_area,2,jiji.co.ke,0,1.0,Urgent sale! Moving out of country. Priced for quick sale. Slightly negotiable.,Amazon Export,5,1,1,12,3,1,79,2023-08-11 16:53:15,common_crawl,0,2023-08-11 16:53:15,0,490,0.057692307692307696,0,16,4,8,3,Winter,3,0
-mtN3STRHTbkOGPwPwagjhBH,JIJI-74292A813886,https://jiji.co.tz/services-skirt---good-mtN3STRHTbkOGPwPwagjhBH,Skirt - Good,8770.0,TZS,464.81,budget,0,0.0,0.17,Services,6,3.0,Training,37,Major City,other_area,2,jiji.co.tz,1,0.35,Urgent sale! Moving out of country. Priced for quick sale. Slightly negotiable.,Nairobi Deals,2,1,0,12,3,1,79,2022-12-15 10:38:01,wayback,2,2022-12-15 10:38:01,0,730,0.03947368421052632,0,10,3,12,4,Summer,2,2
-mliAg2HR4FMnQYmKnta4brf,JIJI-13059774E8A7,https://jiji.co.tz/property-5bedroom-townhouse---gated-community-mliAg2HR4FMnQYmKnta4brf,5Bedroom Townhouse - Gated Community,95561730.0,TZS,5064771.69,luxury,2,0.0,0.7,Property,5,18.0,Land,25,Major City,other_area,2,jiji.co.tz,1,0.35,Brand new condition. Bought recently but no longer needed. First to see will buy.,Eldoret Electronics,2,1,0,36,5,1,81,2024-02-25 01:13:42,wayback,2,2024-02-25 01:13:42,0,293,0.09287925696594426,1,1,6,2,1,Summer,2,2
-moRZiE3pc1HWerMGw0JErpg,JIJI-C1BCE4CCEE4C,https://jiji.co.za/vehicles-toyota-basic-2022---like-new-moRZiE3pc1HWerMGw0JErpg,Toyota Basic 2022 - Like New,5423860.0,ZAR,42306108.0,luxury,2,0.0,119.48,Vehicles,7,25.0,Cars,8,Major City,other_area,2,jiji.co.za,3,0.65,Urgent sale! Moving out of country. Priced for quick sale. Slightly negotiable.,Kenyan Seller,1,1,0,28,6,1,79,2024-04-30 12:09:55,wayback,2,2024-04-30 12:09:55,0,228,0.11627906976744186,0,12,1,4,2,Autumn,0,4
-mDzjZ2o9mqcWgyquLmvs0ke,JIJI-8BC03CDBA661,https://jiji.co.ug/property-commercial-space-43ft²---high-traffic-mDzjZ2o9mqcWgyquLmvs0ke,Commercial Space 43ft² - High Traffic,150000000.0,UGX,11700000.0,luxury,2,0.0,1.62,Property,5,18.0,Land,25,Major City,other_area,2,jiji.co.ug,2,0.25,Genuine property item in excellent condition. Located in Major City. Serious buyers only.,Direct Owner,3,1,0,37,6,1,89,2023-01-06 20:42:27,wayback,2,2023-01-06 20:42:27,0,707,0.0407055630936228,0,20,4,1,1,Summer,2,3
-m3kEcMbAIvOMSrkJRxUhh4T,JIJI-BBB561309F4E,https://jiji.com.ng/electronics-lg-tablet-512gb---mint-m3kEcMbAIvOMSrkJRxUhh4T,LG Tablet 512GB - Mint,76670.0,NGN,6516.95,economy,1,0.0,0.38,Electronics,1,22.0,Cameras,7,Major City,other_area,2,jiji.com.ng,4,0.85,Price negotiable. Call or WhatsApp for more details. Delivery available within Major City.,Quality Goods KE,1,1,0,22,5,1,90,2023-03-17 06:42:07,hybrid,1,2023-03-17 06:42:07,0,638,0.04491017964071856,0,6,4,3,1,Autumn,0,1
-mdZ4J1qyx0CKsLUfsjardre,JIJI-7034B7FF3236,https://jiji.co.ke/property-office-space-43m²---westlands-cbd-mdZ4J1qyx0CKsLUfsjardre,Office Space 43m² - Westlands CBD,82654720.0,KES,82654720.0,luxury,2,0.0,11.47,Property,5,18.0,Office,31,Eldoret,major_city,1,jiji.co.ke,0,1.0,Well maintained office. Reason for selling: upgrading. All documents available.,Jumia Seller,1,1,0,33,6,1,79,2024-05-11 09:22:40,wayback,2,2024-05-11 09:22:40,0,217,0.12145748987854249,1,9,5,5,2,Autumn,0,0
-m11m1EbG4N8E4apuZAFEUvb,JIJI-17E171937C29,"https://jiji.com.ng/electronics-oppo-tv-50""-smart---4k-display-m11m1EbG4N8E4apuZAFEUvb","Oppo TV 50"" Smart - 4K Display",350000.0,NGN,29750.0,economy,1,0.0,1.71,Electronics,1,22.0,Audio,2,Major City,other_area,2,jiji.com.ng,4,0.85,Brand new condition. Bought recently but no longer needed. First to see will buy.,Amazon Export,3,1,0,30,7,1,81,2024-06-02 19:09:13,wayback,2,2024-06-02 19:09:13,0,194,0.13392857142857142,1,19,6,6,2,Winter,3,1
-moytMlEV9mdkJ7ppji3CtVZ,JIJI-C373B7AD0C99,https://jiji.com.ng/vehicles-honda-premium-grey---well-maintained-moytMlEV9mdkJ7ppji3CtVZ,Honda Premium Grey - Well Maintained,1619850.0,NGN,137687.25,mid_range,3,0.0,0.39,Vehicles,7,25.0,Spare Parts,34,Major City,other_area,2,jiji.com.ng,4,0.85,Well maintained spare parts. Reason for selling: upgrading. All documents available.,Amazon Export,8,1,1,36,6,1,84,2022-03-11 11:20:09,wayback,2,2022-03-11 11:20:09,0,1009,0.028873917228103948,0,11,4,3,1,Autumn,0,1
-mCaLVduFcN4PwLwEBKSK0WZ,JIJI-13AFB6412BAA,https://jiji.com.ng/property-vacant-plot-kitui---near-main-road-mCaLVduFcN4PwLwEBKSK0WZ,Vacant Plot Kitui - Near Main Road,13691590.0,NGN,1163785.15,premium,4,0.0,0.16,Property,5,18.0,Apartments,1,Major City,other_area,2,jiji.com.ng,4,0.85,Price negotiable. Call or WhatsApp for more details. Delivery available within Major City.,Jumia Seller,4,1,1,34,7,1,90,2023-12-28 15:26:32,wayback,2,2023-12-28 15:26:32,0,351,0.07874015748031496,0,15,3,12,4,Summer,2,1
